0.0000460844323440626	1.27182735072438
0.00340226689065248	-1.43509668505328
0.00696158128817574	-1.35249656190393
0.0104179137139805	12.651764317176
0.0144854441419349	15.5309686098078
0.018043728719741	26.7527853405165
0.0208897642356485	42.13528827443
0.0236334614171606	64.4774415845494
0.0258682989309184	90.9850011049109
0.0281019778974943	130.024179308777
0.0294210482277447	162.080107101251
0.0307393461932071	202.490447349394
0.0317524313399885	244.286109662927
0.0326633068798394	291.649020276721
0.0334718440852949	345.971581266722
0.0344815823179955	423.969697554822
0.0346802087959477	475.493294371821
0.0352867726093701	514.49471251939
0.0364088899187086	476.925816507581
0.0367184794711876	428.198823860065
0.0367224700225917	385.034359505773
0.0368284127259972	339.087451003109
0.0368326607323306	293.138182496927
0.0369384747082714	248.583676070208
0.0371468844735369	194.284715115394
0.0370502101475861	139.978674150024
0.037257718820599	95.4265277268236
0.0374662573133291	39.735164696064
0.0377745595911616	4.93219280799684
0.0405207025945021	0.818706675163071
0.0425547252634086	-0.526495330410853
0.0429653658756364	-42.2891175946839
0.0430715660339712	-91.0208302492374
0.043075299130446	-131.40049045164
0.0431813705613161	-178.739801030249
0.0432892441766913	-245.572740672086
0.0432938783654187	-295.699215406103
0.0436038541002916	-348.603414281454
0.0434058712596626	-407.089021478177
0.0435114277806742	-448.858723753006
0.0440235056350448	-487.834181861871
0.0468708284255988	-486.375699687406
0.0501251874593704	-487.692581650758
0.0538877625235732	-486.212859444626
0.0575489003456333	-487.520301393904
0.0608030019244756	-486.052379205365
0.0645658344436077	-487.357461151123
0.0680235828715236	-488.669623107438
0.0712776844503659	-487.201700918899
0.0747353041508171	-487.121460799268
0.0782944898208757	-485.646458600174
0.0819554989154711	-485.561498473506
0.0860232867983549	-485.467098332764
0.0901927693783107	-485.370338188503
0.0945655126249461	-483.876455961261
0.0986336866902238	-487.959262048354
0.102396261754427	-486.479539842222
0.106158836818629	-484.999817636091
0.110124930004441	-484.907777498868
0.113684244401964	-484.825177375718
0.116938732163201	-487.534461415014
0.119785797498825	-483.29117508866
